date,log_price_A,log_price_B,price_A,price_B,returns_A,returns_B,flow_A,flow_B,flow_pct_A,flow_pct_B,flow_diff,flow_diff_pct,volume_A,volume_B,adv_A,adv_B,symbol_A,symbol_B,sector
2010-01-04,2.8960615044342704,4.65586330030361,18.10270735,105.2,0.020139,0.015836,0.0,0.0,0.0,0.0,0.0,0.0,75511500.0,1161600.0,1366962586.059525,122200320.0,XLF,IYF,Financials
2010-01-05,2.914274486794816,4.667017589314171,18.435432400000003,106.38,0.01838,0.011217,0.0,0.0,0.018379850238257566,0.011216730038022813,0.0,0.007163120200234753,78614600.0,1386600.0,1408128365.0062828,134853414.0,XLF,IYF,Financials
2010-01-06,2.9162778263629905,4.6694586758704535,18.47240185,106.64,0.002005,0.002444,0.0,0.0,0.002005347593582818,0.0024440684339161497,0.0,-0.00043872084033333165,61330200.0,1707600.0,1316390943.3178117,150601764.0,XLF,IYF,Financials
2010-01-07,2.937400723918077,4.688223741123377,18.866742650000003,108.66,0.021348,0.018942,0.0,0.0,0.021347565043362222,0.01894223555888972,0.0,0.0024053294844725015,95757300.0,2047200.0,1438950291.4780703,168563511.0,XLF,IYF,Financials
2010-01-08,2.9315048666820243,4.684720464746101,18.7558343,108.28,-0.005879,-0.003497,0.0,0.0,-0.005878510777269767,-0.0034971470642370696,0.0,-0.002381363713032697,90883200.0,1480600.0,1492078281.1532083,166914682.4,XLF,IYF,Financials
2010-01-11,2.932161681155555,4.684905154006945,18.76815745,108.3,0.000657,0.000185,0.0,0.0,0.0006570302233901823,0.0001847063169560399,0.0,0.0004723239064341424,59106000.0,2016400.0,1428283686.6676235,175491588.66666666,XLF,IYF,Financials
2010-01-12,2.917611159893855,4.671145174911624,18.49704815,106.82,-0.014445,-0.013666,0.0,0.0,-0.014445173998686658,-0.013665743305632617,0.0,-0.0007794306930540406,111794600.0,1846000.0,1519653174.15939,178591321.7142857,XLF,IYF,Financials
2010-01-13,2.928873286215968,4.68268662841592,18.7065417,108.06,0.011326,0.011608,0.0,0.0,0.011325782811458922,0.011608313049990757,0.0,-0.0002825302385318345,81923800.0,2100600.0,1521260400.0047739,184641261.0,XLF,IYF,Financials
2010-01-14,2.933474017301905,4.687487228477305,18.79280375,108.58,0.004611,0.004812,0.0,0.0,0.004611330698287203,0.004812141402924301,0.0,-0.00020081070463709872,57567800.0,1277900.0,1472438174.1952713,179542718.8888889,XLF,IYF,Financials
2010-01-15,2.9129366939531556,4.670583324536324,18.4107861,106.76,-0.020328,-0.016762,0.0,0.0,-0.020327868852459092,-0.016761834592005895,0.0,-0.0035660342604531964,95911800.0,2058600.0,1501775520.202342,183566060.6,XLF,IYF,Financials
2010-01-19,2.925574042048749,4.682501528924415,18.64492595,108.04,0.012718,0.01199,0.0,0.0,0.012717536813922495,0.011989509179468082,0.0,0.0007280276344544135,81590300.0,1855000.0,1503545482.160155,185097709.63636363,XLF,IYF,Financials
2010-01-20,2.9229267870282416,4.680463170023523,18.59563335,107.82,-0.002644,-0.002036,0.0,0.0,-0.0026437541308658805,-0.0020362828582008974,0.0,-0.0006074712726649831,80714400.0,1894300.0,1503327974.3522453,186693186.0,XLF,IYF,Financials
2010-01-21,2.89401721070699,4.656053396302661,18.065737900000002,105.22,-0.028496,-0.024114,0.0,0.0,-0.028495692511596886,-0.02411426451493218,0.0,-0.004381427996664706,251833900.0,4998200.0,1737653917.2278275,212786833.53846154,XLF,IYF,Financials
2010-01-22,2.8608680691302895,4.625560875635825,17.47669133,102.06,-0.032606,-0.030032,0.0,0.0,-0.032605729877217056,-0.030032313248431856,0.0,-0.0025734166287851995,211975200.0,3876800.0,1878151861.7126267,225849646.0,XLF,IYF,Financials
2010-01-25,2.866352929234634,4.63044799317236,17.5728119,102.56,0.0055,0.004899,0.0,0.0,0.005499929488083547,0.004899078973153047,0.0,0.0006008505149305001,145733300.0,2923900.0,1923671328.8295362,230784681.86666667,XLF,IYF,Financials
2010-01-26,2.8486658745974,4.6155164780422355,17.26473315,101.04,-0.017532,-0.014821,0.0,0.0,-0.017531556802244035,-0.014820592823712828,0.0,-0.0027109639785312077,123314100.0,2278500.0,1936503435.1609662,230749366.75,XLF,IYF,Financials
2010-01-27,2.8726444564541143,4.635505385784164,17.68372025,103.08,0.024268,0.02019,0.0,0.0,0.02426837972876506,0.020190023752968994,0.0,0.004078355975796064,206884400.0,2535200.0,2037796518.6037974,232548134.3529412,XLF,IYF,Financials
2010-01-28,2.8677544711599223,4.629862798578463,17.5974582,102.5,-0.004878,-0.005627,0.0,0.0,-0.004878048780487899,-0.005626697710516104,0.0,0.0007486489300282048,223771900.0,3018600.0,2143353192.936063,236818043.55555555,XLF,IYF,Financials
2010-01-29,2.8607270353524656,4.623991940228679,17.4742267,101.9,-0.007003,-0.005854,-1690631433.225,71330000.0,-0.2081174734913852,0.06701570680628273,-1761961433.225,-0.2751331802976679,181023400.0,2552700.0,2197031652.7607327,238044469.15789473,XLF,IYF,Financials
2010-02-01,2.8775106461052875,4.637250079451503,17.769982300000002,103.26,0.016925,0.013346,0.0,0.0,0.01692524682651632,0.013346418056918547,0.0,0.003578828769597772,126066400.0,1554300.0,2199189954.953932,234167096.6,XLF,IYF,Financials
2010-02-02,2.8870351849445504,4.646504049481068,17.94004177,104.22,0.00957,0.009297,0.0,0.0,0.009570041608876477,0.009296920395119116,0.0,0.0002731212137573602,109793100.0,2017200.0,2229326465.653845,238568709.8,XLF,IYF,Financials
2010-02-03,2.8761227208304394,4.634923144137439,17.745336,103.02,-0.010853,-0.011514,0.0,0.0,-0.010853139167467928,-0.011514104778353483,0.0,0.0006609656108855552,106733300.0,1288400.0,2251562672.000633,237829932.8,XLF,IYF,Financials
2010-02-04,2.832112779833997,4.595321849933277,16.9813007,99.02,-0.043056,-0.038827,0.0,0.0,-0.04305555555555581,-0.03882741215298,0.0,-0.00422814340257581,216808200.0,3108000.0,2379001128.924876,244112717.6,XLF,IYF,Financials
2010-02-05,2.843656919580862,4.605770006060059,17.1784711,100.06,0.011611,0.010503,0.0,0.0,0.011611030478955174,0.01050292870127247,0.0,0.0011081017776827032,256065000.0,3844400.0,2508609972.2380095,252223813.2,XLF,IYF,Financials
2010-02-08,2.8233663683911283,4.58700621536042,16.833422900000002,98.2,-0.020086,-0.018589,0.0,0.0,-0.020086083213773163,-0.01858884669198481,0.0,-0.0014972365217883546,107391600.0,1885600.0,2513768871.180703,253466140.8,XLF,IYF,Financials
2010-02-09,2.8335631064116433,4.595725727160092,17.005947000000003,99.06,0.010249,0.008758,0.0,0.0,0.010248901903367417,0.008757637474541752,0.0,0.001491264428825665,154486000.0,2499100.0,2589662371.8808184,254925377.1,XLF,IYF,Financials
2010-02-10,2.8415025201838358,4.602767301371781,17.141501650000002,99.76,0.007971,0.007066,0.0,0.0,0.0079710144927537,0.007066424389259035,0.0,0.0009045901034946645,126093100.0,2338000.0,2594340121.0104995,256727835.1,XLF,IYF,Financials
2010-02-11,2.843656919580862,4.6061696863211745,17.1784711,100.1,0.002157,0.003408,0.0,0.0,0.002156721782889855,0.003408179631114675,0.0,-0.0012514578482248203,74908400.0,1642200.0,2582055161.1917386,253597504.3,XLF,IYF,Financials
2010-02-12,2.8443740225158587,4.607367769531579,17.19079425,100.22,0.000717,0.001199,0.0,0.0,0.0007173601147775193,0.0011988011988011988,0.0,-0.0004814410840236795,101870200.0,2285300.0,2615523625.226094,258111423.5,XLF,IYF,Financials
2010-02-16,2.864949420232314,4.629277261331325,17.5481656,102.44,0.020789,0.022151,0.0,0.0,0.02078853046595001,0.022151267212133306,0.0,-0.0013627367461832955,109513600.0,1525300.0,2623321182.9254026,254935203.3,XLF,IYF,Financials
2010-02-17,2.86845450619026,4.632979886627359,17.60978135,102.82,0.003511,0.003709,0.0,0.0,0.0035112359550559798,0.0037094884810619714,0.0,-0.0001982525260059917,65864800.0,1707700.0,2605252164.171562,253693779.0,XLF,IYF,Financials
