date,log_price_A,log_price_B,price_A,price_B,returns_A,returns_B,flow_A,flow_B,flow_pct_A,flow_pct_B,flow_diff,flow_diff_pct,volume_A,volume_B,adv_A,adv_B,symbol_A,symbol_B,sector
2010-01-04,3.5269485869677157,4.12535861575127,34.02,61.89,0.031222,0.03305,0.0,0.0,0.0,0.0,0.0,0.0,7567500.0,1502100.0,257446350.00000003,92964969.0,XLB,IYM,Materials
2010-01-05,3.530176762918616,4.133885736842633,34.13,62.42,0.003233,0.008564,0.0,0.0,0.0032333921222810107,0.00856358054613023,0.0,-0.00533018842384922,8839200.0,780900.0,279564123.0,70854373.5,XLB,IYM,Materials
2010-01-06,3.547027829873695,4.152456225279317,34.71,63.59,0.016994,0.018744,0.0,0.0,0.01699384705537637,0.018743992310157002,0.0,-0.0017501452547806322,8091900.0,2007900.0,279999365.0,89797036.0,XLB,IYM,Materials
2010-01-07,3.53921867955953,4.146937012341271,34.44,63.24,-0.007779,-0.005504,0.0,0.0,-0.007778738115816894,-0.005504010064475547,0.0,-0.002274728051341347,5757200.0,1737700.0,259569015.75,94820814.0,XLB,IYM,Materials
2010-01-08,3.5530597309714014,4.160756327741352,34.92,64.12,0.013937,0.013915,0.0,0.0,0.013937282229965285,0.013915243516761681,0.0,2.203871320360408e-05,4642400.0,742200.0,240077734.2,85374624.0,XLB,IYM,Materials
2010-01-11,3.5476038667559826,4.158101528024852,34.73,63.95,-0.005441,-0.002651,0.0,0.0,-0.0054410080183277315,-0.0026512788521523504,0.0,-0.002789729166175381,9108800.0,3175900.0,252789549.16666666,104995320.83333333,XLB,IYM,Materials
2010-01-12,3.5284172316728752,4.138520924554929,34.07,62.71,-0.019004,-0.01939,0.0,0.0,-0.019003743161531694,-0.019390148553557467,0.0,0.00038640539202577234,13162100.0,1663500.0,280738577.4285714,104898572.85714285,XLB,IYM,Materials
2010-01-13,3.540089380528774,4.147885329150131,34.47,63.3,0.011741,0.009408,0.0,0.0,0.011740534194305841,0.009408387816935098,0.0,0.0023321463773707425,11943100.0,976300.0,297106087.375,99511225.0,XLB,IYM,Materials
2010-01-14,3.527830032595521,4.138361447638875,34.05,62.7,-0.012185,-0.009479,0.0,0.0,-0.01218450826805931,-0.009478672985781991,0.0,-0.002705835282277318,9615500.0,2933400.0,300472941.5555556,108890442.22222222,XLB,IYM,Materials
2010-01-15,3.520460802488973,4.127618138985026,33.8,62.03,-0.007342,-0.010686,0.0,0.0,-0.007342143906020559,-0.010685805422647528,0.0,0.003343661516626969,7605200.0,753000.0,296131223.4,102672257.0,XLB,IYM,Materials
2010-01-19,3.5363108554693294,4.146304301152812,34.34,63.2,0.015976,0.018862,0.0,0.0,0.015976331360947008,0.01886184104465581,0.0,-0.0028855096837088028,6801600.0,1546200.0,290443561.6363636,102222037.27272727,XLB,IYM,Materials
2010-01-20,3.5183876490735586,4.129711706059392,33.73,62.16,-0.017764,-0.016456,0.0,0.0,-0.017763541059988605,-0.016455696202531647,0.0,-0.0013078448574569586,11503700.0,2377900.0,298574914.9166667,106021056.16666667,XLB,IYM,Materials
2010-01-21,3.4741380060638707,4.082103275799747,32.27,59.27,-0.043285,-0.046493,0.0,0.0,-0.04328490957604481,-0.046492921492921495,0.0,0.0032080119168766824,19816400.0,3973200.0,324798015.9230769,115980326.0,XLB,IYM,Materials
2010-01-22,3.4541060373175574,4.059407992341204,31.63,57.94,-0.019833,-0.02244,0.0,0.0,-0.01983266191509155,-0.022439682807491142,0.0,0.0026070208923995933,20047700.0,3810300.0,346891639.85714287,123465215.71428572,XLB,IYM,Materials
2010-01-25,3.462919440290152,4.069026754237811,31.91,58.5,0.008852,0.009665,0.0,0.0,0.008852355358836548,0.009665170866413532,0.0,-0.0008128155075769836,10305100.0,1491000.0,345687913.26666665,121049101.33333333,XLB,IYM,Materials
2010-01-26,3.4487168976301317,4.0578534536396855,31.46,57.85,-0.014102,-0.011111,0.0,0.0,-0.014102162331557505,-0.011111111111111112,0.0,-0.0029910512204463936,16784400.0,1913000.0,357084745.1875,120400223.125,XLB,IYM,Materials
2010-01-27,3.440097530619712,4.050218504179545,31.19,57.41,-0.008582,-0.007606,0.0,0.0,-0.008582326764144946,-0.0076058772687986175,0.0,-0.000976449495346329,19709200.0,2901500.0,372240345.35294116,123116393.23529412,XLB,IYM,Materials
2010-01-28,3.421979920844684,4.030339232246188,30.63,56.28,-0.017955,-0.019683,0.0,0.0,-0.017954472587367747,-0.01968298205887476,0.0,0.0017285094715070136,16372900.0,1861300.0,379421544.3333333,122096258.27777778,XLB,IYM,Materials
2010-01-29,3.4058531931983493,4.00277736869661,30.14,54.75,-0.015997,-0.027186,-131109000.0,-2737500.0,-0.09458030283932167,-0.030748924139116035,-128371500.0,-0.06383137870020564,16120600.0,2130100.0,385024351.68421054,121808190.73684211,XLB,IYM,Materials
2010-02-01,3.444895236927875,4.048126088420487,31.34,57.29,0.039814,0.046393,0.0,0.0,0.039814200398142006,0.04639269406392694,0.0,-0.006578493665784932,17280600.0,1496200.0,392851834.3,120003646.1,XLB,IYM,Materials
2010-02-02,3.448080967561006,4.051089053551143,31.44,57.46,0.003191,0.002967,0.0,0.0,0.003190810465858328,0.002967359050445104,0.0,0.00022345141541322416,16039700.0,1297700.0,405193925.2,119083689.75,XLB,IYM,Materials
2010-02-03,3.436564525499447,4.04305126783455,31.08,57.0,-0.01145,-0.008006,0.0,0.0,-0.011450381679389313,-0.008005569091541943,0.0,-0.00344481258784737,18106700.0,2702400.0,418247642.2,124348340.85,XLB,IYM,Materials
2010-02-04,3.3985271531062766,3.9976500913955832,29.92,54.47,-0.037323,-0.044386,0.0,0.0,-0.03732303732303732,-0.0443859649122807,0.0,0.00706292758924338,22808900.0,2223700.0,438326264.15,124020469.75,XLB,IYM,Materials
2010-02-05,3.4170707308184456,4.015662040187632,30.48,55.46,0.018717,0.018175,0.0,0.0,0.01871657754010695,0.018175142280154214,0.0,0.0005414352599527363,32251600.0,3187200.0,477563804.15,127363967.95,XLB,IYM,Materials
2010-02-08,3.4008639927609177,3.9974664872456134,29.99,54.46,-0.016076,-0.018031,0.0,0.0,-0.016076115485564306,-0.018031013342949875,0.0,0.0019548978573855694,20472300.0,2074300.0,500156387.6,130632793.65,XLB,IYM,Materials
2010-02-09,3.4249139082794713,4.02749225523426,30.72,56.12,0.024341,0.030481,0.0,0.0,0.024341447149049684,0.03048108703635696,0.0,-0.006139639887307275,28744000.0,2213000.0,528489740.4,126687531.4,XLB,IYM,Materials
2010-02-10,3.418054498728578,4.021953064800342,30.51,55.81,-0.006836,-0.005524,0.0,0.0,-0.0068359375,-0.005523877405559516,0.0,-0.0013120600944404844,21552500.0,3831900.0,538946441.8,132164544.1,XLB,IYM,Materials
2010-02-11,3.434954478460289,4.044628969976168,31.03,57.09,0.017044,0.022935,0.0,0.0,0.017043592264831202,0.022934957892850744,0.0,-0.005891365628019542,19472100.0,1906400.0,548573472.1,134516373.4,XLB,IYM,Materials
2010-02-12,3.4330189939851112,4.048126088420487,30.97,57.29,-0.001934,0.003503,0.0,0.0,-0.0019336126329358686,0.0035032404974601507,0.0,-0.005436853130396019,19623200.0,2900800.0,562589608.55,133629506.0,XLB,IYM,Materials
2010-02-16,3.457892725338701,4.074141854904581,31.75,58.8,0.025186,0.026357,0.0,0.0,0.025185663545366485,0.026357130389247686,0.0,-0.0011714668438812005,10514200.0,1997700.0,566428113.05,137167314.5,XLB,IYM,Materials
2010-02-17,3.4585224482814247,4.07668962698338,31.77,58.95,0.00063,0.002551,0.0,0.0,0.0006299212598425197,0.002551020408163265,0.0,-0.0019210991483207453,29396700.0,2597500.0,601446423.8,139937453.75,XLB,IYM,Materials
2010-02-18,3.4691675081014224,4.087487774758888,32.11,59.59,0.010702,0.010857,0.0,0.0,0.010701920050361977,0.01085665818490246,0.0,-0.00015473813454048267,19628600.0,2972400.0,613559151.05,141403206.35,XLB,IYM,Materials
2010-02-19,3.4747575847701837,4.0928434360958335,32.29,59.91,0.005606,0.00537,0.0,0.0,0.005605730302086578,0.005370028528276557,0.0,0.0002357017738100209,15213400.0,2273900.0,606147423.95,136440095.6,XLB,IYM,Materials
2010-02-22,3.4704124506836282,4.091172871056465,32.15,59.81,-0.004336,-0.001669,0.0,0.0,-0.004335707649427067,-0.0016691704223001167,0.0,-0.00266653722712695,11496900.0,968400.0,592923253.15,128297656.7,XLB,IYM,Materials
2010-02-23,3.4544221428994533,4.065773605234065,31.64,58.31,-0.015863,-0.025079,0.0,0.0,-0.015863141524105753,-0.025079418157498746,0.0,0.009216276633392993,20080400.0,1326900.0,608248658.9,127805058.65,XLB,IYM,Materials
