date,log_price_A,log_price_B,price_A,price_B,returns_A,returns_B,flow_A,flow_B,flow_pct_A,flow_pct_B,flow_diff,flow_diff_pct,volume_A,volume_B,adv_A,adv_B,symbol_A,symbol_B,sector
2010-01-04,3.853121897507985,5.410216459045445,47.14,223.68,0.007911,0.007749,0.0,0.0,0.0,0.0,0.0,0.0,81400.0,49100.0,3837196.0,10982688.0,VCR,IYC,Consumer Discretionary
2010-01-05,3.85946575468947,5.412003130951853,47.44,224.08,0.006364,0.001788,0.0,0.0,0.006364022061943148,0.00178826895565093,0.0,0.004575753106292218,71000.0,25500.0,3602718.0,8348364.0,VCR,IYC,Consumer Discretionary
2010-01-06,3.8605191625610304,5.410395269953387,47.49,223.72,0.001054,-0.001607,0.0,0.0,0.0010539629005059021,-0.0016065690824705462,0.0,0.0026605319829764483,55600.0,36600.0,3281960.0,8294960.0,VCR,IYC,Consumer Discretionary
2010-01-07,3.8691155044168695,5.417521614026513,47.9,225.32,0.008633,0.007152,0.0,0.0,0.008633396504527269,0.007151796888968353,0.0,0.0014815996155589156,59200.0,34500.0,3170390.0,8164605.0,VCR,IYC,Consumer Discretionary
2010-01-08,3.869950229006238,5.417166500386418,47.94,225.24,0.000835,-0.000355,0.0,0.0,0.0008350730688935282,-0.0003550505947097461,0.0,0.0011901236636032743,21900.0,26000.0,2746289.2,7702932.0,VCR,IYC,Consumer Discretionary
2010-01-11,3.8686978806897723,5.4169888962655355,47.88,225.2,-0.001252,-0.000178,0.0,0.0,-0.0012515644555694619,-0.0001775883502042266,0.0,-0.0010739761053652353,34400.0,35500.0,2563086.3333333335,7751543.333333333,VCR,IYC,Consumer Discretionary
2010-01-12,3.8548175316573667,5.407351127572159,47.22,223.04,-0.013785,-0.009591,0.0,0.0,-0.013784461152882205,-0.009591474245115453,0.0,-0.004192986907766752,35500.0,455800.0,2436404.0,21167270.285714287,VCR,IYC,Consumer Discretionary
2010-01-13,3.8661884690843467,5.4180540481503705,47.76,225.44,0.011436,0.01076,0.0,0.0,0.011435832274459974,0.010760401721664276,0.0,0.0006754305527956975,49200.0,71100.0,2425577.5,20524959.5,VCR,IYC,Consumer Discretionary
2010-01-14,3.8663978274018707,5.416455894565078,47.77,225.08,0.000209,-0.001597,0.0,0.0,0.00020938023450586265,-0.001596877217885025,0.0,0.0018062574523908877,53400.0,49300.0,2439504.222222222,19477346.666666668,VCR,IYC,Consumer Discretionary
2010-01-15,3.8577779905757503,5.40860572044216,47.36,223.32,-0.008583,-0.007819,0.0,0.0,-0.008582792547624032,-0.007819441976186245,0.0,-0.0007633505714377872,40200.0,51400.0,2385941.0,18677476.8,VCR,IYC,Consumer Discretionary
2010-01-19,3.867705324777021,5.418408846805857,47.8325,225.52,0.009977,0.009851,0.0,0.0,0.009976773648648648,0.009851334408024359,0.0,0.00012543924062428935,22900.0,26000.0,2268615.840909091,17512571.636363637,VCR,IYC,Consumer Discretionary
2010-01-20,3.8567639631101214,5.410931510917171,47.312,223.84,-0.010882,-0.007449,0.0,0.0,-0.010881722678095437,-0.007449450159631075,0.0,-0.0034322725184643627,26300.0,39300.0,2183256.654166667,16786266.666666668,VCR,IYC,Consumer Discretionary
2010-01-21,3.8437441646748516,5.400332291954767,46.7,221.48,-0.012935,-0.010543,0.0,0.0,-0.012935407507609064,-0.01054324517512509,0.0,-0.002392162332483974,37800.0,51300.0,2151103.0653846157,16369009.538461538,VCR,IYC,Consumer Discretionary
2010-01-22,3.8245045908257596,5.386877543527517,45.8101,218.52,-0.019056,-0.013365,0.0,0.0,-0.019055674518201345,-0.013364637890554452,0.0,-0.005691036627646893,48400.0,23500.0,2155824.9064285713,15566596.0,VCR,IYC,Consumer Discretionary
2010-01-25,3.82907608460722,5.387426541619813,46.02,218.64,0.004582,0.000549,0.0,0.0,0.0045819590003078545,0.0005491488193300384,0.0,0.004032810180977816,44600.0,36300.0,2148936.046,15057931.733333332,VCR,IYC,Consumer Discretionary
2010-01-26,3.82907608460722,5.389071729816501,46.02,219.0,0.0,0.001647,0.0,0.0,0.0,0.001646542261251372,0.0,-0.001646542261251372,45200.0,40700.0,2144634.043125,14673892.25,VCR,IYC,Consumer Discretionary
