date,log_price_A,log_price_B,price_A,price_B,returns_A,returns_B,flow_A,flow_B,flow_pct_A,flow_pct_B,flow_diff,flow_diff_pct,volume_A,volume_B,adv_A,adv_B,symbol_A,symbol_B,sector
2010-01-04,2.8960615044342704,3.3867603338643857,18.10270735,29.57,0.020139,0.018251,0.0,0.0,0.0,0.0,0.0,0.0,75511500.0,224300.0,1366962586.059525,6632551.0,XLF,VFH,Financials
2010-01-05,2.914274486794816,3.3978584803966405,18.435432400000003,29.9,0.01838,0.01116,0.0,0.0,0.018379850238257566,0.011159959418329387,0.0,0.007219890819928179,78614600.0,164400.0,1408128365.0062828,5774055.5,XLF,VFH,Financials
2010-01-06,2.9162778263629905,3.3995293245614584,18.47240185,29.95,0.002005,0.001672,0.0,0.0,0.002005347593582818,0.0016722408026755853,0.0,0.00033310679090723283,61330200.0,171600.0,1316390943.3178117,5562510.333333333,XLF,VFH,Financials
2010-01-07,2.937400723918077,3.4187098067467865,18.866742650000003,30.53,0.021348,0.019366,0.0,0.0,0.021347565043362222,0.019365609348914858,0.0,0.0019819556944473647,95757300.0,288300.0,1438950291.4780703,6372332.5,XLF,VFH,Financials
2010-01-08,2.9315048666820243,3.4147715016892732,18.7558343,30.41,-0.005879,-0.003931,0.0,0.0,-0.005878510777269767,-0.003930560104814936,0.0,-0.001947950672454831,90883200.0,140200.0,1492078281.1532083,5950562.4,XLF,VFH,Financials
2010-01-11,2.932161681155555,3.4145051064591323,18.76815745,30.4019,0.000657,-0.000266,0.0,0.0,0.0006570302233901823,-0.00026635975008216454,0.0,0.0009233899734723468,59106000.0,158800.0,1428283686.6676235,5763438.953333333,XLF,VFH,Financials
2010-01-12,2.917611159893855,3.402196881995239,18.49704815,30.03,-0.014445,-0.012233,0.0,0.0,-0.014445173998686658,-0.012232788082323847,0.0,-0.002212385916362811,111794600.0,123700.0,1519653174.15939,5470763.531428571,XLF,VFH,Financials
2010-01-13,2.928873286215968,3.4114776910697118,18.7065417,30.31,0.011326,0.009324,0.0,0.0,0.011325782811458922,0.009324009324009324,0.0,0.002001773487449598,81923800.0,526800.0,1521260400.0047739,6782831.59,XLF,VFH,Financials
2010-01-14,2.933474017301905,3.418054498728578,18.79280375,30.51,0.004611,0.006599,0.0,0.0,0.004611330698287203,0.006598482349059716,0.0,-0.0019871516507725135,57567800.0,147800.0,1472438174.1952713,6530225.635555555,XLF,VFH,Financials
2010-01-15,2.9129366939531556,3.4005304926744517,18.4107861,29.98,-0.020328,-0.017371,0.0,0.0,-0.020327868852459092,-0.017371353654539495,0.0,-0.002956515197919597,95911800.0,353700.0,1501775520.202342,6937595.672,XLF,VFH,Financials
2010-01-19,2.925574042048749,3.4124669739203863,18.64492595,30.34,0.012718,0.012008,0.0,0.0,0.012717536813922495,0.01200800533689126,0.0,0.000709531477031235,81590300.0,265000.0,1503545482.160155,7037823.338181818,XLF,VFH,Financials
2010-01-20,2.9229267870282416,3.41213732170049,18.59563335,30.33,-0.002644,-0.00033,0.0,0.0,-0.0026437541308658805,-0.0003295978905735003,0.0,-0.00231415624029238,80714400.0,222700.0,1503327974.3522453,7014212.31,XLF,VFH,Financials
