date,log_price_A,log_price_B,price_A,price_B,returns_A,returns_B,flow_A,flow_B,flow_pct_A,flow_pct_B,flow_diff,flow_diff_pct,volume_A,volume_B,adv_A,adv_B,symbol_A,symbol_B,sector
2018-06-19,3.911222685257377,4.46579316951945,49.96,86.99,0.0,0.005781,0.0,0.0,0.0,0.005781015146259683,0.0,-0.005781015146259683,16588.0,61369.0,828736.48,7118519.241999999,XLC,VOX,Communication
2018-06-20,3.923556241241819,4.465218225560646,50.58,86.94,0.01241,-0.000575,0.0,0.0,0.012409927942353884,-0.0005747787101965744,0.0,0.012984706652550458,189989.0,100580.0,5219190.05,7161781.2075000005,XLC,VOX,Communication
2018-06-21,3.917408477704484,4.4569021693189885,50.27,86.22,-0.006129,-0.008282,0.0,0.0,-0.006128904705417161,-0.008281573498964804,0.0,0.0021526687935476433,428740.0,48638.0,10663713.299999999,7110094.450499999,XLC,VOX,Communication
2018-06-22,3.921775296870824,4.4630304188269685,50.49,86.75,0.004376,0.006147,0.0,0.0,0.00437636761487965,0.006147065646021805,0.0,-0.001770698031142155,181638.0,41227.0,10290510.63,7131089.803,XLC,VOX,Communication
2018-06-25,3.900962058068721,4.450385972187225,49.45,85.66,-0.020598,-0.012565,0.0,0.0,-0.02059813824519707,-0.012564841498559078,0.0,-0.008033296746637992,2509603.0,127945.0,33052382.174000002,7281575.279000001,XLC,VOX,Communication
2018-06-26,3.90262296313845,4.45166929500233,49.5322,85.77,0.001662,0.001284,0.0,0.0,0.0016622851365015166,0.0012841466261965912,0.0,0.00037813851030492535,104005.0,94561.0,28402251.221833337,6982762.7575,XLC,VOX,Communication
2018-06-27,3.893859034800475,4.441591872011272,49.1,84.91,-0.008726,-0.010027,0.0,0.0,-0.008725637060336508,-0.010026815902996386,0.0,0.0013011788426598777,144983.0,48545.0,25361738.947285715,6614742.5525,XLC,VOX,Communication
2018-06-28,3.9037892005010426,4.445705411337064,49.59,85.26,0.00998,0.013155,0.0,0.0,0.009979633401221997,0.004122011541632316,0.0,0.00585762185958968,336481.0,100512.0,24277283.177625004,6315695.4085,XLC,VOX,Communication
2018-06-29,3.902578546600146,4.441709636835055,49.53,84.92,-0.00121,-0.003988,0.0,16984000.0,-0.0012099213551119178,0.014220830486894374,-16984000.0,-0.015430751842006292,152346.0,130038.0,22418218.089,6561300.0475,XLC,VOX,Communication
2018-07-02,3.908817874479198,4.444884056054749,49.84,85.19,0.006259,0.00318,0.0,0.0,0.0062588330304865734,0.0031794630240226094,0.0,0.003079370006463964,321297.0,288159.0,21777740.528100003,7418867.996000001,XLC,VOX,Communication
2018-07-03,3.8965031937701093,4.43970574626056,49.23,84.75,-0.012239,-0.005165,0.0,0.0,-0.012239165329052969,-0.005164925460734828,0.0,-0.007074239868318141,97459.0,161104.0,20234119.25918182,7873518.772,XLC,VOX,Communication
2018-07-05,3.9116209246044846,4.458871928370793,49.9799,86.39,0.015233,0.019351,0.0,0.0,0.015232581759089986,0.019351032448377582,0.0,-0.004118450689287597,324879.0,147164.0,19901060.981925,7688980.3235,XLC,VOX,Communication
2018-07-06,3.927305628959303,4.470151974310003,50.77,87.37,0.015808,0.011344,0.0,0.0,0.015808354958693396,0.011343905544623221,0.0,0.0044644494140701745,199770.0,56159.0,19150388.821776923,7740131.559,XLC,VOX,Communication
2018-07-09,3.9330014118133376,4.4744918623459755,51.06,87.75,0.005712,0.004349,0.0,0.0,0.005712034666141422,0.004349318988211057,0.0,0.001362715677930365,118112.0,92223.0,18213275.24307857,7974601.150500001,XLC,VOX,Communication
2018-07-10,3.9325900463681105,4.4776776654728145,51.039,88.03,-0.000411,0.003191,0.0,0.0,-0.00041128084606345473,0.003190883190883191,0.0,-0.003602164036946646,1153296.0,211069.0,20923261.863140002,8643167.729,XLC,VOX,Communication
2018-07-11,3.93123722435195,4.467974946810247,50.97,87.18,-0.001352,-0.009656,0.0,0.0,-0.0013519073649562098,-0.009655799159377363,0.0,0.008303891794421153,227517.0,113157.0,20340341.83981875,8867488.595999999,XLC,VOX,Communication
2018-07-12,3.94681083091381,4.4785860338786385,51.77,88.11,0.015696,0.010668,0.0,0.0,0.015695507161075144,0.010667584308327474,0.0,0.00502792285274767,361366.0,114416.0,20244316.897476472,9091376.4375,XLC,VOX,Communication
2018-07-13,3.945264339207948,4.4760860325765535,51.69,87.89,-0.001545,-0.002497,0.0,0.0,-0.0015452965037666602,-0.0024968789013732834,0.0,0.0009515823976066233,80077.0,70293.0,19349587.077061113,9118573.588499999,XLC,VOX,Communication
2018-07-16,3.942358205224219,4.473465694990663,51.54,87.66,-0.002902,-0.002617,0.0,0.0,-0.002901915264074289,-0.002616907498008875,0.0,-0.0002850077660654141,200891.0,98622.0,18876131.027742106,9339098.752,XLC,VOX,Communication
2018-07-17,3.942552210462969,4.471638793363569,51.55,87.5,0.000194,-0.001825,0.0,0.0,0.00019402405898331392,-0.0018252338580880675,0.0,0.0020192579170713815,172559.0,76364.0,18377095.298855,9430193.2725,XLC,VOX,Communication
2018-07-18,3.9396381724611196,4.465678207169493,51.4,86.98,-0.00291,-0.005943,0.0,0.0,-0.002909796314258002,-0.005942857142857143,0.0,0.003033060828599141,147833.0,161247.0,18715589.284855,9864532.010000002,XLC,VOX,Communication
2018-07-19,3.9326096390365346,4.457829598089382,51.04,86.3,-0.007004,-0.007818,0.0,0.0,-0.007003891050583658,-0.00781788916992412,0.0,0.0008139981193404618,258442.0,54657.0,18894651.087855,9663155.705,XLC,VOX,Communication
2018-07-20,3.9292733588346738,4.453998398186353,50.87,85.97,-0.003331,-0.003824,0.0,0.0,-0.0033307210031347963,-0.003823870220162225,0.0,0.0004931492170274286,158390.0,88054.0,18219878.062855,9831977.406,XLC,VOX,Communication
2018-07-23,3.9333930311643384,4.456206032848133,51.08,86.16,0.004128,0.00221,0.0,0.0,0.0041281698447021824,0.002210073281377225,0.0,0.0019180965633249576,94753.0,90542.0,18003332.093855,10043210.2295,XLC,VOX,Communication
2018-07-24,3.940416079929364,4.464182492687114,51.44,86.85,0.007048,0.008008,0.0,0.0,0.007047768206734534,0.008008356545960878,0.0,-0.0009605883392263441,211201.0,63225.0,12341547.648355002,9769776.356999999,XLC,VOX,Communication
2018-07-25,3.947583180826697,4.462223176668158,51.81,86.68,0.007193,-0.001957,0.0,0.0,0.007192846034214619,-0.001957397812319846,0.0,0.009150243846534465,612027.0,50246.0,13669423.768805,9582017.6725,XLC,VOX,Communication
2018-07-26,3.9091428617935104,4.446174454497633,49.8562,85.3,-0.037711,-0.015921,0.0,0.0,-0.03771086662806408,-0.015920627595754622,0.0,-0.02179023903230946,833638.0,297633.0,15391591.646584999,10645324.620000001,XLC,VOX,Communication
2018-07-27,3.8899818745512658,4.438525108579144,48.91,84.65,-0.018979,-0.00762,0.0,0.0,-0.018978582402991002,-0.007620164126611833,0.0,-0.01135841827637917,1111208.0,280080.0,17274746.171085,11402280.564,XLC,VOX,Communication
2018-07-30,3.874113432354926,4.433432422733782,48.14,84.22,-0.015743,-0.00508,0.0,0.0,-0.01574320179922306,-0.005079740106320268,0.0,-0.010663461692902793,251253.0,108933.0,17502227.273084998,11308856.079,XLC,VOX,Communication
2018-07-31,3.8807387153883797,4.435804340354353,48.46,84.42,0.006647,0.002375,203532000.0,46431000.0,1.3075453005656579,0.05186361103496144,157101000.0,1.2556816895306964,1211405.0,109209.0,19636789.464085,10542414.0075,XLC,VOX,Communication
2018-08-01,3.8766030601968855,4.4331949212482815,48.26,84.2,-0.004127,-0.002606,0.0,0.0,-0.004127115146512587,-0.002606017531390666,0.0,-0.0015210976151219216,1250389.0,66245.0,22414082.792585004,10138627.257499998,XLC,VOX,Communication
2018-08-02,3.8832119235740263,4.440767129696482,48.58,84.84,0.006631,0.007601,0.0,0.0,0.00663075010360547,0.007600950118764846,0.0,-0.0009702000151593755,190710.0,102394.0,22065446.385980003,9937307.7075,XLC,VOX,Communication
2018-08-03,3.8899818745512658,4.445353484534206,48.91,85.23,0.006793,0.004597,0.0,0.0,0.006792918896665294,0.004596888260254597,0.0,0.0021960306364106974,117156.0,43901.0,21844835.238980003,9879061.2275,XLC,VOX,Communication
2018-08-06,3.899950424193877,4.459450531638685,49.4,86.44,0.010018,0.014197,0.0,0.0,0.01001840114496013,0.01419687903320427,0.0,-0.00417847788824414,110254.0,61704.0,21815622.68298,9741117.503,XLC,VOX,Communication
2018-08-07,3.9011642620932703,4.460837815098172,49.46,86.56,0.001215,0.001388,0.0,0.0,0.0012145748987854252,0.0013882461823229986,0.0,-0.00017367128353757344,128846.0,68185.0,19191105.11378,9107201.9795,XLC,VOX,Communication
2018-08-08,3.900355200560464,4.458524605646606,49.42,86.36,-0.000809,-0.002311,0.0,0.0,-0.0008087343307723412,-0.0023105360443622922,0.0,0.0015018017135899511,114201.0,76403.0,18893468.71028,8943858.7705,XLC,VOX,Communication
2018-08-09,3.905803705614229,4.46691795342736,49.69,87.0879,0.005463,0.008429,0.0,0.0,0.0054633751517604206,0.008428670680870774,0.0,-0.0029652955291103534,306361.0,113120.0,18719226.72378,8932368.2449,XLC,VOX,Communication
2018-08-10,3.8973153765558717,4.460144413937834,49.27,86.5,-0.008452,-0.006751,0.0,0.0,-0.008452404910444758,-0.00675065077927014,0.0,-0.0017017541311746178,177577.0,51448.0,18949728.65678,8845978.2564,XLC,VOX,Communication
2018-08-13,3.8958936234982624,4.4581771622474315,49.2,86.33,-0.001421,-0.001965,0.0,0.0,-0.0014207428455449563,-0.0019653179190751444,0.0,0.0005445750735301881,261036.0,47474.0,19074181.109780002,8618639.5514,XLC,VOX,Communication
2018-08-14,3.902982260775997,4.467516020689296,49.55,87.14,0.007114,0.009383,0.0,0.0,0.007113821138211382,0.009382601644851152,0.0,-0.0022687805066397707,189801.0,61035.0,19099642.264780004,8550476.5464,XLC,VOX,Communication
2018-08-15,3.8889590658295945,4.455857782801083,48.86,86.13,-0.013925,-0.011591,0.0,0.0,-0.013925327951564077,-0.01159054395226073,0.0,-0.0023347839993033467,555147.0,98311.0,20075935.575779997,8272589.6649,XLC,VOX,Communication
2018-08-16,3.888549649242504,4.456438132187692,48.84,86.18,-0.000409,0.000581,0.0,0.0,-0.00040933278755628325,0.0005805178218972507,0.0,-0.0009898506094535339,177579.0,70005.0,19850039.50978,8338396.254899999,XLC,VOX,Communication
2018-08-17,3.883829271057364,4.455044727410454,48.61,86.06,-0.004709,-0.001392,0.0,0.0,-0.004709254709254709,-0.0013924344395452562,0.0,-0.003316820269709453,226924.0,46497.0,19998713.32678,8159972.726900001,XLC,VOX,Communication
2018-08-20,3.8854736701946093,4.456089962973938,48.69,86.15,0.001646,0.001046,0.0,0.0,0.0016457519029006377,0.0010457820125495025,0.0,0.0005999698903511352,145778.0,80837.0,20111610.70578,8118123.1684,XLC,VOX,Communication
2018-08-21,3.8916161956504833,4.460260014192283,48.99,86.51,0.006161,0.004179,0.0,0.0,0.0061614294516327784,0.004178757980266976,0.0,0.0019826714713658024,384889.0,61406.0,20511187.33928,8109180.2589,XLC,VOX,Communication
2018-08-22,3.8903907053010323,4.459334837764547,48.93,86.43,-0.001225,-0.000925,0.0,0.0,-0.001224739742804654,-0.0009247485839787307,0.0,-0.00029999115882592333,501855.0,42657.0,20153519.65328,8075756.3204000015,XLC,VOX,Communication
2018-08-23,3.8862948568554145,4.454114711068136,48.73,85.98,-0.004087,-0.005206,0.0,0.0,-0.004087471898630697,-0.005206525511975126,0.0,0.0011190536133444291,283725.0,42847.0,18766714.473,6990550.828400001,XLC,VOX,Communication
2018-08-24,3.900759813149435,4.46763077196603,49.44,87.15,0.01457,0.013608,0.0,0.0,0.014570080032833983,0.013607815771109678,0.0,0.0009622642617243046,330882.0,79397.0,16867195.613,6151084.6559,XLC,VOX,Communication
2018-08-27,3.9104217240611723,4.474947598938117,49.92,87.79,0.009709,0.007344,0.0,0.0,0.009708737864077669,0.007343660355708548,0.0,0.0023650775083691213,299237.0,58539.0,17009325.194,5949324.7334,XLC,VOX,Communication
2018-08-28,3.906004933102583,4.47209583176275,49.7,87.54,-0.004407,-0.002848,0.0,0.0,-0.004407051282051282,-0.0028477047499715228,0.0,-0.0015593465320797592,150238.0,44243.0,14447432.309,5682005.1554000005,XLC,VOX,Communication
2018-08-29,3.9116229254068062,4.47688216568656,49.98,87.96,0.005634,0.004798,0.0,0.0,0.005633802816901409,0.0047978067169291705,0.0,0.0008359960999722383,270866.0,218143.0,12107137.786000002,6362506.6194,XLC,VOX,Communication
2018-08-30,3.905401129119259,4.471410195808567,49.67,87.48,-0.006203,-0.005457,0.0,0.0,-0.006202480992396959,-0.005457025920873009,0.0,-0.0007454550715239499,344409.0,56514.0,12499242.947500002,6175343.5074000005,XLC,VOX,Communication
2018-08-31,3.8954870367880465,4.463721822403716,49.18,86.81,-0.009865,-0.007659,127868000.0,67277750.0,0.33568532178147586,0.058129332164594975,60590250.0,0.2775559896168809,234969.0,53577.0,12790526.7205,6220810.3644,XLC,VOX,Communication
2018-09-04,3.8830060563576536,4.454114711068136,48.57,85.98,-0.012403,-0.009561,0.0,0.0,-0.012403416022773485,-0.009561110471143877,0.0,-0.002842305551629608,343694.0,213738.0,13352860.219500002,6872985.338400001,XLC,VOX,Communication
2018-09-05,3.869950229006238,4.441827387791918,47.94,84.93,-0.012971,-0.012212,0.0,0.0,-0.012970969734403953,-0.012212142358687957,0.0,-0.0007588273757159966,773599.0,87899.0,14888540.864500001,6951143.7619,XLC,VOX,Communication
2018-09-06,3.8624125048748117,4.43473767358655,47.58,84.33,-0.007509,-0.007065,0.0,0.0,-0.007509386733416771,-0.007064641469445537,0.0,-0.0004447452639712336,599592.0,197205.0,16032779.561500002,7452750.4904,XLC,VOX,Communication
2018-09-07,3.8645120227570944,4.437224795138644,47.68,84.54,0.002102,0.00249,0.0,0.0,0.002101723413198823,0.002490217004624802,0.0,-0.0003884935914259791,755726.0,103559.0,17073276.441,7397925.221000001,XLC,VOX,Communication
2018-09-10,3.8666071418976635,4.439941706620314,47.78,84.77,0.002097,0.002721,0.0,0.0,0.0020973154362416107,0.0027206056304706697,0.0,-0.0006232901942290589,310874.0,91148.0,17378493.4875,7561743.419,XLC,VOX,Communication
2018-09-11,3.8766030601968855,4.44886719159269,48.26,85.53,0.010046,0.008965,0.0,0.0,0.010046044370029301,0.008965435885336794,0.0,0.0010806084846925069,615753.0,102227.0,18222156.9165,7793995.663499999,XLC,VOX,Communication
2018-09-12,3.873697891106478,4.4499189007168,48.12,85.62,-0.002901,0.001052,0.0,0.0,-0.002900953170327393,0.001052262364082778,0.0,-0.003953215534410171,713288.0,137602.0,19468095.867,8117140.330500001,XLC,VOX,Communication
2018-09-13,3.8807387153883797,4.455973879625964,48.46,86.14,0.007066,0.006073,0.0,0.0,0.007065669160432253,0.006073347348750292,0.0,0.0009923218116819604,754494.0,48653.0,19940010.707999997,7903312.480000001,XLC,VOX,Communication
2018-09-14,3.878879786834892,4.455393260669863,48.37,86.09,-0.001857,-0.00058,0.0,0.0,-0.0018572018159306646,-0.0005804504295333178,0.0,-0.0012767513863973469,1190839.0,78647.0,22386406.9115,7940196.946500001,XLC,VOX,Communication
2018-09-17,3.8691155044168695,4.446994751022215,47.9,85.37,-0.009717,-0.008363,0.0,0.0,-0.009716766590862104,-0.008363340689975607,0.0,-0.0013534259008864975,810780.0,136850.0,23776686.2295,8324264.580500001,XLC,VOX,Communication
2018-09-18,3.87618855241893,4.455044727410454,48.24,86.06,0.007098,0.008082,0.0,0.0,0.007098121085594989,0.008082464566006795,0.0,-0.0009843434804118053,430348.0,82983.0,24459789.064499997,8333135.051999999,XLC,VOX,Communication
2018-09-19,3.878879786834892,4.454928522657548,48.37,86.05,0.002695,-0.000116,0.0,0.0,0.00269485903814262,-0.00011619800139437602,0.0,0.002811057039536996,2385315.0,156212.0,29285887.7865,8739625.529,XLC,VOX,Communication
2018-09-20,3.8897773964808264,4.463606621666305,48.9,86.8,0.010957,0.008716,0.0,0.0,0.010957204879057266,0.008715862870424172,0.0,0.0022413420086330946,4554248.0,83459.0,39193235.889,8917495.3635,XLC,VOX,Communication
